user_label,gesture_label,sample_id,points_count,width_bbox,height_bbox,aspect_ratio,net_distance,mean_pressure,max_pressure,mean_finger_w,mean_finger_h
09,05,01,17,5.159999999999968,164.8,31.93798449612423,164.8152225979142,0.01876470588235294,0.034,0.03941176470588235,0.05347058823529411
09,05,02,16,18.629999999999995,145.06000000000003,7.786366076221152,146.17621044479162,0.0181875,0.025,0.041812499999999996,0.058437499999999996
09,05,03,13,16.99000000000001,153.39,9.02825191288993,154.21600338486274,0.023000000000000003,0.035,0.045538461538461535,0.07476923076923078
09,05,04,8,7.269999999999982,122.61999999999998,16.866574965612145,122.79695639550678,0.032625,0.058,0.0325,0.06537499999999999
09,05,05,7,16.100000000000026,127.39,7.912422360248434,128.28652189532616,0.03728571428571429,0.061,0.031857142857142855,0.057857142857142864
09,05,06,11,17.07000000000005,135.01999999999998,7.909783245459847,136.09476588024975,0.022272727272727274,0.037,0.02436363636363636,0.03790909090909092
09,05,07,12,32.650000000000034,169.06,5.177947932618678,172.18393101564388,0.024583333333333336,0.037,0.02900000000000001,0.04300000000000001
09,05,08,14,9.699999999999989,175.24,18.06597938144332,175.41618283385375,0.023571428571428573,0.043,0.028857142857142866,0.04292857142857144
09,05,09,11,8.949999999999989,188.90000000000003,21.10614525139668,189.11001586378234,0.032363636363636365,0.052,0.028909090909090916,0.046636363636363636
09,05,10,16,8.279999999999973,178.07999999999998,21.507246376811665,178.15387534376006,0.021062499999999998,0.037,0.026562500000000003,0.0385625
09,05,11,8,18.24000000000001,148.07,8.11787280701754,149.18921710364995,0.033,0.068,0.033875,0.053375000000000006
09,05,12,8,13.230000000000018,167.70999999999998,12.676492819349944,168.23102270389964,0.026875,0.048,0.026750000000000003,0.042375
09,05,13,9,9.029999999999973,104.44,11.565891472868252,104.82964513914945,0.023000000000000003,0.05,0.03022222222222222,0.04555555555555556
09,05,14,7,5.310000000000002,99.36999999999996,18.71374764595102,99.5117731728261,0.02542857142857143,0.042,0.02571428571428571,0.04585714285714285
09,05,15,12,19.16000000000002,178.68,9.325678496868466,0.703491293478456,0.025833333333333337,0.052,0.024583333333333336,0.0385
09,05,16,17,20.230000000000015,173.21,8.562036579337612,174.3873762633064,0.02011764705882353,0.03,0.02605882352941177,0.039588235294117646
09,05,17,13,17.150000000000006,174.32,10.164431486880463,175.0869478287859,0.02538461538461539,0.04,0.027384615384615393,0.039153846153846164
09,05,18,14,10.25,186.89,18.233170731707315,187.11976111570897,0.025357142857142863,0.039,0.030285714285714298,0.04471428571428573
09,05,19,14,10.899999999999977,194.95,17.885321100917466,195.14806327504252,0.028,0.048,0.02707142857142858,0.04292857142857143
09,05,20,11,13.26999999999998,164.76,12.415975885455934,165.23880446190597,0.028000000000000004,0.049,0.026545454545454542,0.04036363636363637
09,05,21,12,13.930000000000007,168.61,12.104091888011482,169.1058121413927,0.028250000000000008,0.039,0.025583333333333336,0.04116666666666667
